player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Khalil Davis,48988,DI,NEBRASKA,12,4,1,,0,0,238,0,0,61.9,57.8,57.8,60.3,55.0,59.3,3,8,0,0,,17.6,3,0,1,0.0,0,4,0,5,0,0,340,335,48,106,45,136,0,5,187,153,0,8,10,0,0,15,0,0,0,
James Looney,48991,DI,CAL,12,11,0,100.0,0,1,130,2,0,68.5,75.1,44.9,58.1,81.8,61.3,5,15,0,0,4.0,9.5,4,0,3,83.3,1,5,0,0,0,1,688,687,16,400,34,237,0,1,373,314,0,23,27,6,1,25,0,4,7,4.0
Andrew Brown,49636,DI,VIRGINIA,12,6,0,,0,1,335,0,0,53.0,67.2,10.6,64.5,74.1,47.6,8,19,0,0,,23.1,9,0,6,0.0,0,3,0,9,0,17,714,705,6,233,198,268,0,9,337,360,0,24,24,6,0,30,0,0,0,
B.J. Hill,49894,DI,NC STATE,12,13,3,,0,0,248,0,0,61.2,79.4,46.8,68.6,85.6,78.9,4,14,0,0,,5.6,3,0,3,0.0,0,3,0,1,0,7,705,703,79,620,0,4,0,2,409,289,0,29,38,4,0,21,0,0,0,
Sebastian Joseph-Day,49935,DI,RUTGERS,12,8,1,,0,1,278,0,0,68.0,77.3,24.8,75.1,77.7,61.4,4,12,0,0,,8.1,3,0,4,0.0,0,2,0,1,0,0,516,515,403,111,1,0,0,1,228,288,0,23,26,3,0,18,0,0,0,
Kendrick Norton,49940,DI,MIAMI FL,11,8,1,,1,0,220,0,0,73.3,73.0,52.4,64.9,74.4,70.7,3,9,0,0,,10.5,2,0,2,0.0,0,2,0,0,0,0,502,501,226,275,0,0,0,1,260,242,0,9,9,4,0,14,0,0,0,
Jerry Tillery,49949,DI,NOTRE DAME,12,14,0,,0,1,258,0,0,63.4,80.1,60.6,78.2,77.7,70.1,5,28,0,0,,7.1,3,0,2,0.0,0,2,0,1,0,2,639,638,316,320,0,2,0,1,340,297,0,18,25,3,0,35,0,0,0,
Derrick Nnadi,49970,DI,FLORIDA ST,12,12,1,100.0,0,1,167,0,0,84.3,90.0,72.2,66.5,92.6,74.0,2,16,0,0,-9.0,11.3,6,0,1,79.2,1,4,0,4,0,1,566,561,359,201,0,1,0,5,326,239,0,32,35,5,1,22,0,-9,0,-9.0
Christian Wilkins,50293,DI,CLEMSON,12,7,2,,0,0,140,0,0,61.8,74.5,54.0,66.0,79.0,61.4,5,10,0,0,,11.4,4,0,3,0.0,0,4,0,2,0,6,582,579,137,364,20,58,0,3,316,260,0,23,24,3,0,19,0,0,0,
Byron Cowart,50588,DI,AUBURN,3,1,0,,0,0,115,0,0,,72.2,75.6,69.5,68.7,73.6,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,42,42,0,41,0,1,0,0,16,26,0,2,2,1,0,2,0,0,0,
Charles Omenihu,50612,DI,TEXAS,12,10,0,0.0,0,1,311,0,0,69.6,71.0,64.0,62.0,73.6,63.5,5,15,0,0,,12.1,4,0,1,39.6,0,3,0,4,0,15,487,482,1,51,81,349,0,5,227,245,0,18,19,4,1,23,0,0,0,
Isaiah Buggs,56503,DI,ALABAMA,12,10,0,100.0,1,0,103,0,0,54.6,76.2,14.4,70.6,85.6,71.1,10,27,0,0,24.0,9.5,4,0,4,118.8,1,2,0,0,0,0,436,436,1,147,165,123,0,0,259,177,0,22,28,2,1,39,0,24,13,24.0
Javon Kinlaw,56834,DI,S CAROLINA,12,9,4,,0,0,289,1,0,73.4,73.9,84.8,66.3,71.3,71.3,0,4,0,0,,3.6,1,0,0,0.0,0,0,0,0,0,0,338,338,149,186,0,3,0,0,161,177,0,12,18,2,0,4,0,0,0,
James Lynch,56962,DI,BAYLOR,11,3,0,,0,0,118,1,0,74.3,73.2,48.5,56.4,80.9,82.5,1,2,0,0,,0.0,0,0,1,0.0,0,3,0,0,0,0,229,229,13,111,74,31,0,0,137,92,0,13,14,2,0,6,0,0,0,
John Penisini,57037,DI,UTAH,12,3,0,,0,0,328,1,0,,62.9,17.6,64.6,63.8,74.8,0,1,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,101,101,8,93,0,0,0,0,46,55,0,1,0,0,0,2,0,0,0,
Kahlil McKenzie,62935,DI,TENNESSEE,11,5,1,,0,0,307,0,0,60.0,73.3,44.2,62.8,76.9,70.1,1,6,0,0,,5.6,2,0,2,0.0,0,2,0,1,0,0,439,437,37,398,0,2,0,2,167,272,0,20,29,2,0,9,0,0,0,
Bravvion Roy,25644,DI,BAYLOR,12,5,0,,0,0,118,0,0,53.6,77.5,45.6,67.5,82.5,79.0,3,11,0,0,,2.9,1,0,2,0.0,0,0,0,7,0,3,440,433,146,266,13,8,0,7,208,229,0,20,29,2,0,14,0,0,0,
Dexter Lawrence,25991,DI,CLEMSON,12,1,4,,0,0,140,1,0,67.9,89.2,65.2,81.4,86.9,82.5,10,20,0,0,,0.0,0,0,1,0.0,0,1,0,2,0,3,426,424,82,290,5,47,0,2,241,182,0,20,24,5,0,31,0,0,0,
Armon Watts,27844,DI,ARKANSAS,12,9,2,,0,3,111,0,0,60.0,85.9,85.5,88.4,78.1,67.9,2,15,0,0,,10.3,4,0,0,0.0,0,8,0,0,0,0,553,553,146,375,1,31,0,0,268,285,0,28,26,2,0,25,0,0,0,
DaVon Hamilton,28072,DI,OHIO STATE,12,6,0,,0,0,260,1,1,64.8,81.5,35.2,68.6,86.8,78.1,2,4,0,0,,0.0,0,0,2,0.0,0,0,0,1,0,1,316,314,177,129,1,7,0,2,163,152,0,11,11,3,0,6,0,0,0,
Dre'Mont Jones,28075,DI,OHIO STATE,12,10,2,,1,1,260,3,1,75.5,90.8,19.8,90.7,82.8,74.7,14,21,1,1,,9.4,3,0,5,0.0,0,9,0,2,0,0,676,673,30,525,23,95,0,3,403,273,0,20,19,2,0,44,0,0,0,
Neville Gallimore,28094,DI,OKLAHOMA,11,14,0,,0,2,261,0,0,,81.1,51.8,74.6,82.0,45.9,2,14,0,0,,13.2,5,0,2,0.0,0,3,0,1,0,0,508,507,274,228,0,5,0,1,279,229,0,17,19,3,0,19,0,0,0,
Robert Windsor,28310,DI,PENN STATE,12,9,0,,1,2,266,0,0,62.3,70.9,0.0,74.3,74.0,65.6,4,16,0,0,,8.8,3,0,10,0.0,0,8,0,0,0,0,601,601,180,415,1,5,0,0,311,290,0,22,22,3,0,28,0,0,0,
P.J. Johnson,36493,DI,ARIZONA,10,7,0,,0,1,109,2,0,60.1,83.8,32.9,75.0,88.6,64.0,4,21,0,0,,12.9,4,0,3,0.0,0,3,1,5,0,3,531,525,31,291,78,125,0,6,292,236,0,20,20,5,0,28,0,0,0,
Cortez Broughton,38524,DI,CINCINNATI,12,5,5,,0,1,138,0,0,64.3,83.7,36.3,75.7,85.6,68.1,5,29,0,0,,12.2,5,0,3,0.0,0,5,0,0,0,2,562,560,15,378,55,112,0,2,321,239,0,34,31,10,0,39,0,0,0,
Ed Oliver,42200,DI,HOUSTON,8,8,3,,0,1,182,0,0,65.6,93.4,22.0,91.1,93.8,80.7,3,20,0,0,,2.6,1,0,4,0.0,0,3,0,13,0,1,515,502,294,167,5,36,0,13,268,246,0,27,30,9,0,26,0,0,0,
Jeffery Simmons,43742,DI,MISS STATE,12,12,2,,0,1,227,0,0,75.1,92.4,40.4,89.7,92.6,60.4,5,22,0,0,,10.2,5,0,3,0.0,0,2,0,0,0,5,557,557,273,269,3,12,0,0,308,244,0,30,32,9,0,29,0,0,0,
Derrick Brown,43883,DI,AUBURN,12,4,2,,0,1,115,1,0,68.0,90.8,23.7,84.1,91.4,66.1,6,16,0,0,,8.1,3,0,4,0.0,0,4,0,0,0,1,553,552,141,358,14,39,0,1,303,249,0,32,30,6,0,26,0,0,0,
Nick Martin,43906,DI,CHARLOTTE,5,3,0,,0,0,136,0,0,60.0,61.1,80.1,61.6,59.2,76.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,89,89,33,52,0,4,0,0,34,55,0,2,4,1,0,1,0,0,0,
Quinnen Williams,44216,DI,ALABAMA,12,7,1,,0,0,103,0,0,67.6,96.0,20.2,92.2,96.6,77.7,14,19,0,0,,3.9,2,0,4,0.0,0,9,1,0,0,1,490,490,125,341,11,13,0,0,255,234,0,43,42,10,0,42,0,0,0,
Mike Williams,44262,DI,STANFORD,12,9,0,,0,0,300,0,0,65.6,70.7,86.6,60.1,72.2,73.0,1,11,0,0,,5.1,2,0,0,0.0,0,1,0,0,0,0,429,429,267,157,0,5,0,0,197,232,0,21,28,1,0,13,0,0,0,
Nnamdi Madubuike,44304,DI,TEXAS A&M,12,9,2,,1,2,312,0,0,62.0,83.9,7.8,75.3,90.8,80.4,10,23,0,0,,9.1,3,0,6,0.0,0,6,0,1,0,1,603,602,39,450,82,31,0,1,367,235,0,25,21,5,0,39,0,0,0,
Rashard Lawrence,44515,DI,LSU,12,11,2,,0,0,211,0,0,60.0,71.1,39.2,63.5,77.1,53.2,2,19,0,0,,15.9,7,0,3,0.0,0,2,0,0,0,0,651,651,18,290,14,329,0,0,375,276,0,23,26,5,0,23,0,0,0,
Trysten Hill,44519,DI,UCF,10,3,0,,0,0,323,0,0,58.0,78.1,64.1,80.8,73.6,66.2,4,17,0,0,,3.7,1,0,2,0.0,0,1,0,0,0,1,384,382,130,216,5,31,0,2,190,193,0,20,23,6,0,22,0,0,0,
Raekwon Davis,44582,DI,ALABAMA,12,14,0,,0,0,103,0,0,58.9,81.1,20.8,67.5,90.3,67.1,5,22,0,0,,6.1,3,0,4,0.0,0,1,0,0,0,0,548,548,46,386,7,109,0,0,306,242,0,24,32,2,0,28,0,0,0,
Tyler Johnson,44599,DI,LA MONROE,10,1,0,,0,0,209,0,0,77.3,77.0,86.0,62.8,76.2,74.3,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,201,200,150,50,0,0,0,1,86,115,0,5,7,1,0,3,0,0,0,
Leki Fotu,44614,DI,UTAH,12,6,1,0.0,0,0,328,0,0,56.4,75.3,25.2,73.3,78.3,60.1,10,17,0,0,,9.1,2,0,3,39.6,0,3,0,0,0,2,437,437,32,386,7,12,0,0,247,188,0,14,14,1,1,30,0,0,0,
Jason Strowbridge,48547,DI,N CAROLINA,11,5,1,,0,0,245,0,0,61.9,77.0,67.2,68.7,78.2,55.1,3,13,0,0,,13.2,5,0,1,0.0,0,6,0,3,0,0,521,518,15,469,23,11,0,3,282,239,0,27,28,4,0,22,0,0,0,
Dontavius Russell,48638,DI,AUBURN,12,10,1,,0,0,115,0,0,66.9,69.6,13.5,57.4,79.9,70.0,0,10,0,0,,6.1,2,0,5,0.0,0,1,0,1,0,2,557,553,29,405,14,105,1,4,288,267,0,21,21,6,0,11,0,0,0,
Carlos Davis,48662,DI,NEBRASKA,12,6,5,,0,0,238,1,0,54.2,68.7,42.8,68.7,69.0,74.7,2,7,0,0,,3.8,1,0,3,0.0,0,1,0,1,0,1,579,576,414,112,9,41,0,3,309,269,0,13,19,1,0,10,0,0,0,
Greg Gaines,48706,DI,WASHINGTON,12,9,0,,0,1,340,0,0,76.4,91.4,55.5,79.2,92.3,81.0,9,26,0,1,,2.3,1,0,2,0.0,0,3,0,1,0,0,585,584,217,326,7,34,0,1,324,261,0,30,34,1,0,38,0,0,0,
Chris Slayton,48713,DI,SYRACUSE,12,6,0,,0,0,304,0,0,71.1,60.6,70.5,63.5,54.7,61.0,8,10,0,0,,11.1,2,0,1,0.0,0,3,0,0,0,0,609,608,78,474,10,46,0,1,342,267,0,10,10,3,0,21,0,0,0,
Michael Dogbe,48850,DI,TEMPLE,12,16,0,,0,1,306,0,0,60.9,83.1,58.0,72.7,85.6,76.2,3,23,0,0,,7.3,4,0,2,0.0,0,7,0,0,0,1,704,704,82,550,10,62,0,0,342,361,0,35,35,3,0,33,0,0,0,
Daylon Mack,48933,DI,TEXAS A&M,12,7,1,,0,0,312,0,0,60.0,81.0,67.8,73.1,82.1,75.1,2,12,0,0,,4.3,1,0,1,0.0,0,5,0,0,0,0,449,449,195,247,1,6,0,0,251,198,0,15,15,4,0,19,0,0,0,
Renell Wren,48953,DI,ARIZONA ST,12,8,2,,1,0,110,0,0,53.7,72.3,36.8,60.5,82.2,60.9,0,7,0,0,,8.3,3,0,3,0.0,0,1,0,0,0,19,552,552,381,171,0,0,0,0,231,302,0,23,25,3,0,8,0,0,0,
Khalil Davis,48988,DI,NEBRASKA,12,10,0,,0,1,238,1,0,64.8,64.6,64.1,63.7,61.9,72.8,6,15,0,0,,7.5,3,0,1,0.0,0,3,0,1,0,1,489,487,22,117,46,302,0,2,265,223,0,25,27,5,0,24,0,0,0,
Jerry Tillery,49949,DI,NOTRE DAME,12,6,1,,0,3,258,0,0,61.9,91.6,85.7,92.2,79.0,49.3,6,33,0,0,,24.0,6,0,1,0.0,0,8,0,0,0,2,625,624,50,512,21,41,0,1,382,241,0,20,13,2,0,47,0,0,0,
Christian Wilkins,50293,DI,CLEMSON,12,5,1,,0,2,140,1,0,67.8,93.1,28.9,91.2,92.8,79.9,8,22,0,0,,2.8,1,0,4,0.0,0,6,0,3,0,5,458,455,146,267,5,37,0,3,268,185,0,33,30,10,0,36,0,0,0,
Brandon Wilson,50647,DI,INDIANA,12,3,0,,0,1,190,0,0,59.0,65.0,25.5,55.4,74.7,57.0,1,3,0,0,,15.4,2,0,2,0.0,0,1,0,0,0,0,281,281,2,248,12,19,0,0,139,142,0,7,8,0,0,5,0,0,0,
Jordan Elliott,56734,DI,MISSOURI,12,3,2,,0,1,229,0,0,60.0,89.0,35.7,81.3,90.1,71.8,3,14,0,0,,5.6,1,0,2,0.0,0,3,0,0,0,0,356,355,77,253,9,16,0,1,210,146,0,16,14,4,0,20,0,0,0,
Javon Kinlaw,56834,DI,S CAROLINA,12,11,5,100.0,0,2,289,0,0,55.1,85.0,54.4,88.7,78.8,63.6,3,14,0,0,13.0,9.8,4,0,2,112.5,2,5,0,0,0,0,567,566,184,358,1,23,0,1,296,271,0,22,26,6,2,22,0,22,19,11.0
Larrell Murchison,57004,DI,NC STATE,12,4,1,,1,1,248,1,0,68.3,80.0,66.8,72.3,76.6,44.8,2,12,0,1,,19.2,5,0,1,0.0,0,6,0,0,0,1,501,500,59,410,7,24,0,1,320,180,0,16,17,4,0,20,0,0,0,
John Penisini,57037,DI,UTAH,12,9,1,,0,0,328,0,0,64.5,85.5,84.7,77.8,82.3,63.9,3,23,0,0,,16.2,6,0,0,0.0,0,4,0,0,0,0,450,449,44,390,2,13,0,1,268,182,0,23,22,4,0,30,0,0,0,
Jordan Miller,76890,DI,MIAMI FL,1,0,0,,0,0,220,0,0,,70.1,75.0,,68.2,68.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,10,10,9,1,0,0,0,0,0,10,0,1,1,0,0,0,0,0,0,
Bravvion Roy,25644,DI,BAYLOR,12,11,0,,0,0,118,0,0,58.3,89.3,74.3,84.7,86.9,80.6,15,25,0,0,,6.0,3,0,1,0.0,0,5,0,39,0,8,613,574,542,29,1,2,0,39,372,233,0,32,36,7,0,45,0,0,0,
DaVon Hamilton,28072,DI,OHIO STATE,12,6,0,,0,0,260,1,0,60.0,82.2,52.9,75.1,83.9,55.5,4,6,0,0,,24.0,6,0,1,0.0,0,5,0,0,0,0,268,268,55,195,0,18,0,0,157,111,0,14,13,3,0,15,0,0,0,
Jashon Cornell,28074,DI,OHIO STATE,12,6,0,,0,1,260,0,0,66.3,89.8,82.6,85.8,80.8,64.5,2,12,0,0,,13.6,3,0,0,0.0,0,5,0,0,0,0,315,315,0,247,30,38,0,0,181,134,0,14,13,3,0,19,0,0,0,
Neville Gallimore,28094,DI,OKLAHOMA,12,7,2,,1,2,261,0,0,74.7,89.6,46.5,84.7,85.2,67.2,2,21,0,0,,7.1,2,0,2,0.0,0,3,0,1,0,0,426,424,210,199,1,14,0,2,268,158,0,18,19,4,0,26,0,0,0,
Robert Windsor,28310,DI,PENN STATE,12,11,0,,1,0,266,0,0,52.0,76.1,69.9,80.7,69.4,75.0,4,24,0,0,,2.9,1,0,1,0.0,0,4,0,0,0,1,570,569,75,482,3,9,0,1,320,249,0,16,23,3,0,32,0,0,0,
McTelvin Agim,43069,DI,ARKANSAS,12,6,0,,1,0,111,1,0,81.2,78.6,21.1,81.5,73.0,73.1,4,18,0,0,,5.4,2,0,4,0.0,0,7,0,1,0,0,532,531,145,330,0,56,0,1,267,265,0,30,29,5,0,29,0,0,0,
Derrick Brown,43883,DI,AUBURN,12,10,4,,0,2,115,2,0,68.7,89.8,24.4,90.0,82.2,87.2,10,19,0,0,,0.0,0,0,5,0.0,0,5,0,5,1,3,591,585,71,365,24,125,0,6,358,230,0,34,32,8,0,34,0,0,0,
Mike Williams,44262,DI,STANFORD,12,5,0,,0,0,300,0,0,60.0,70.7,25.3,61.9,77.6,48.4,4,5,0,0,,16.0,4,0,3,0.0,0,1,0,0,0,0,391,391,197,192,0,2,0,0,209,182,0,14,16,4,0,10,0,0,0,
Nnamdi Madubuike,44304,DI,TEXAS A&M,12,7,2,,0,0,312,0,0,65.4,85.7,25.2,78.8,87.7,60.0,10,25,0,1,,13.2,5,0,4,0.0,0,6,0,1,0,0,576,575,75,435,42,23,0,1,343,233,0,26,26,7,0,41,0,0,0,
Rashard Lawrence,44515,DI,LSU,9,3,3,,0,1,211,1,0,61.0,72.8,36.3,69.4,73.1,31.6,1,9,0,0,,26.3,5,0,2,0.0,0,2,0,0,0,0,350,350,48,151,13,138,0,0,209,141,0,10,11,2,0,12,0,0,0,
Ross Blacklock,44526,DI,TCU,12,7,0,,0,0,305,0,0,61.2,81.2,0.0,75.2,89.0,52.0,3,24,0,0,,16.7,7,0,7,0.0,0,3,0,1,0,4,570,569,114,446,1,8,0,1,323,243,0,28,28,6,0,30,0,0,0,
Raekwon Davis,44582,DI,ALABAMA,11,10,0,,1,0,103,0,0,60.7,83.5,22.7,72.1,90.5,72.6,4,18,0,0,,13.0,6,0,4,0.0,0,1,0,1,0,0,568,566,32,359,56,119,0,2,335,233,0,23,30,3,0,23,0,0,0,
Leki Fotu,44614,DI,UTAH,11,4,1,,1,1,328,0,0,62.8,78.1,83.6,59.3,89.3,81.3,4,10,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,3,398,398,57,332,0,9,0,0,247,148,0,17,17,5,0,15,0,0,0,
Jason Strowbridge,48547,DI,N CAROLINA,11,8,1,,0,1,245,3,0,62.8,77.9,40.3,71.2,80.8,44.7,3,21,0,0,,18.0,9,0,3,0.0,0,4,0,8,0,6,640,631,20,276,86,249,0,9,367,267,0,28,33,3,0,28,0,0,0,
Carlos Davis,48662,DI,NEBRASKA,11,2,3,,0,0,238,1,0,58.5,61.1,34.4,67.4,57.5,53.2,1,10,0,0,,17.2,5,0,3,0.0,0,6,0,0,0,0,566,566,50,318,13,185,0,0,311,255,0,20,22,0,0,17,0,0,0,
Khalil Davis,48988,DI,NEBRASKA,11,13,1,,0,0,238,0,0,66.0,76.3,67.8,66.3,78.4,59.8,4,19,0,0,,16.7,8,0,1,0.0,0,9,0,0,0,0,520,520,5,166,173,176,0,0,281,239,0,26,27,5,0,32,0,0,0,
Brandon Wilson,50647,DI,UCF,9,1,0,,0,0,323,0,0,,56.6,6.7,55.3,64.7,21.3,2,3,0,0,,66.7,2,0,2,0.0,0,0,0,0,0,0,182,182,15,93,0,74,0,0,115,67,0,0,0,0,0,5,0,0,0,
Jordan Elliott,56734,DI,MISSOURI,12,9,2,,0,0,229,0,0,76.5,92.4,23.2,91.1,91.1,72.9,9,21,0,0,,13.3,6,0,4,0.0,0,4,0,0,0,1,565,565,80,311,5,169,0,0,290,274,0,28,30,5,0,34,0,0,0,
Javon Kinlaw,56834,DI,S CAROLINA,12,9,2,,1,0,289,2,0,60.0,89.7,41.7,90.6,81.8,55.9,7,26,0,0,,21.2,7,0,3,0.0,0,7,0,8,0,0,625,617,201,400,5,11,0,8,352,273,0,19,17,0,0,40,0,0,0,
John Penisini,57037,DI,UTAH,12,10,2,,0,2,328,0,0,67.6,83.4,84.7,64.9,91.0,65.0,1,10,0,0,,10.3,3,0,0,0.0,0,2,0,0,0,2,444,444,41,383,0,20,0,0,281,161,0,16,16,2,0,13,0,0,0,
Jordan Miller,76890,DI,MIAMI FL,12,3,0,,0,0,220,0,0,62.3,68.8,81.8,60.0,68.8,63.6,2,5,0,0,,9.1,1,0,0,0.0,0,0,0,1,0,0,150,149,26,119,0,4,0,1,69,81,0,5,7,2,0,7,0,0,0,
Tyler Davis,97610,DI,CLEMSON,12,3,2,,0,0,140,1,0,66.1,84.6,86.0,73.3,84.9,75.3,1,11,0,0,,4.5,1,0,0,0.0,0,5,0,0,0,2,362,362,170,166,0,26,0,0,182,178,0,19,18,2,0,17,0,0,0,
