player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Tyler Johnson,38402,ED,WISCONSIN,12,2,0,33.3,0,1,349,1,0,68.9,69.0,86.3,64.4,66.4,81.1,2,8,0,0,7.0,0.0,0,0,0,42.4,1,1,0,6,0,27,179,168,0,0,168,0,0,11,93,59,5,4,5,1,3,11,0,7,3,7.0
Casey Toohill,38472,ED,STANFORD,12,11,1,90.0,0,1,300,0,0,54.8,65.8,76.4,68.0,64.4,78.6,11,19,0,0,29.0,11.9,7,0,1,150.4,9,8,0,15,1,63,703,625,0,5,507,113,0,78,354,286,62,34,41,4,10,38,2,106,91,11.8
Terrell Lewis,42845,ED,ALABAMA,11,5,2,66.7,0,0,103,1,0,62.0,79.7,69.9,85.9,68.4,37.3,7,35,0,0,15.0,27.8,10,0,2,93.8,2,6,0,21,0,41,482,453,1,2,439,11,0,29,258,183,7,20,21,5,3,48,0,26,8,13.0
Khalid Kareem,42993,ED,NOTRE DAME,12,9,2,,0,3,258,1,1,62.1,83.9,37.3,82.4,81.0,52.8,4,29,0,0,,15.8,6,0,3,0.0,0,6,0,2,0,1,529,527,0,43,410,74,0,2,287,241,0,21,23,4,0,39,0,0,0,
Carter Coughlin,43498,ED,MINNESOTA,12,6,2,60.0,0,2,225,1,0,75.4,85.4,90.6,82.3,77.6,69.1,9,34,0,0,28.0,21.7,10,1,0,118.3,3,6,0,22,0,46,558,532,0,0,532,0,0,26,270,242,2,31,30,4,5,49,1,32,9,10.7
Alex Highsmith,43507,ED,CHARLOTTE,12,10,2,100.0,1,1,136,0,0,79.9,87.0,27.3,91.4,72.9,80.8,7,24,0,0,9.0,7.4,4,0,5,83.3,2,16,0,2,0,33,696,692,0,1,684,7,0,4,307,356,2,42,40,8,2,47,0,8,8,4.0
Curtis Weaver,43751,ED,BOISE ST,12,10,2,71.4,0,1,120,0,0,64.6,91.6,62.8,93.1,81.4,63.0,14,30,0,1,19.0,30.2,13,2,2,60.7,5,15,0,55,2,85,685,613,0,0,613,0,0,72,319,281,15,30,20,3,7,59,0,65,25,13.0
Bradlee Anae,43982,ED,UTAH,12,3,2,66.7,2,1,328,0,0,49.1,76.6,23.8,90.3,60.0,44.8,10,36,0,0,12.0,32.0,8,0,5,84.0,2,12,0,2,0,28,636,631,1,20,553,57,0,5,391,217,3,21,14,1,3,58,0,19,11,9.5
Julian Okwara,44152,ED,NOTRE DAME,9,5,0,50.0,0,2,258,1,0,58.4,79.2,46.1,90.4,64.0,38.0,5,23,0,0,43.0,31.8,7,0,2,95.8,1,4,0,1,1,21,406,403,0,6,387,10,0,3,202,183,1,9,10,2,2,32,0,43,39,43.0
D.J. Wonnum,44550,ED,S CAROLINA,12,7,0,87.5,1,1,289,0,0,71.9,69.8,75.7,64.0,68.6,55.1,3,18,0,1,42.0,19.5,8,0,1,118.8,7,5,0,44,8,53,639,574,0,4,557,13,1,65,299,287,12,22,26,5,8,26,1,105,93,15.0
Jonathan Greenard,48407,ED,FLORIDA,11,8,3,,0,3,163,1,1,74.0,91.4,71.5,86.9,91.2,58.9,3,31,0,1,,17.5,7,0,1,0.0,0,8,0,4,0,17,494,487,0,1,470,16,0,7,273,204,2,25,25,6,0,42,0,0,0,
James Smith-Williams,48455,ED,NC STATE,7,6,0,,0,0,248,0,0,59.9,69.0,57.7,60.6,76.1,75.5,3,6,0,0,,5.3,1,0,1,0.0,0,1,0,0,0,5,306,305,2,5,194,104,0,1,183,118,0,11,12,0,0,10,0,0,0,
Marlon Davidson,48741,ED,AUBURN,11,7,1,100.0,0,2,115,1,0,67.5,84.4,12.5,84.8,81.5,75.0,6,26,0,0,1.0,7.7,3,0,5,79.2,1,8,0,6,0,1,528,522,3,50,373,96,0,6,348,179,0,27,29,4,1,40,0,1,9,1.0
A.J. Epenesa,56369,ED,IOWA,12,6,3,100.0,0,3,192,0,0,68.7,84.5,51.6,85.4,77.8,71.5,13,31,0,0,2.0,17.1,7,0,3,79.2,2,10,0,6,0,21,707,701,0,36,612,53,0,6,401,285,0,32,28,5,2,54,0,3,4,1.5
Chase Young,56436,ED,OHIO STATE,10,7,1,100.0,0,6,260,0,0,69.1,96.9,68.3,97.0,75.6,73.5,4,25,0,0,8.0,13.8,4,0,1,79.2,3,18,0,3,0,14,441,437,0,2,427,8,0,4,242,185,1,26,18,2,3,47,0,6,9,2.0
Yetur Gross-Matos,56444,ED,PENN STATE,11,9,0,100.0,0,0,266,0,0,56.5,86.5,87.6,82.8,82.9,61.7,4,21,0,0,9.0,19.4,7,0,0,85.4,2,10,0,0,0,8,502,501,12,49,421,19,0,1,285,209,0,25,20,4,2,35,0,9,5,4.5
Tyler Johnson,56520,ED,ARIZONA ST,9,3,1,100.0,0,1,110,0,0,45.4,55.1,18.5,60.8,60.4,53.6,2,12,0,0,13.0,24.0,6,0,2,102.8,3,2,0,66,0,29,266,194,0,0,193,1,0,72,139,98,6,11,16,4,3,16,0,26,20,8.7
Jonathan Garvin,56703,ED,MIAMI FL,12,6,0,100.0,1,2,220,0,0,60.4,80.9,45.1,88.2,70.7,66.5,7,33,0,0,10.0,13.9,5,0,3,97.9,2,6,0,1,1,16,591,587,0,1,568,18,0,4,316,259,1,24,25,5,2,46,0,15,20,7.5
Alton Robinson,56857,ED,SYRACUSE,12,7,2,50.0,0,1,304,1,0,54.8,76.0,16.4,83.3,72.6,43.7,10,35,0,0,14.0,23.1,12,0,6,72.9,1,4,0,0,0,10,671,670,0,1,667,2,0,1,355,306,1,31,33,6,2,49,0,14,5,14.0
James Lynch,56962,ED,BAYLOR,12,4,2,,0,2,118,2,0,62.0,80.7,75.7,80.6,73.3,30.3,13,40,0,0,,34.1,14,0,1,0.0,0,12,0,7,0,1,730,723,16,130,469,108,0,7,439,290,0,32,23,6,0,65,0,0,0,
Larrell Murchison,57004,ED,NC STATE,12,12,3,100.0,1,0,248,2,0,46.4,73.9,70.1,65.3,80.9,46.5,5,18,0,0,2.0,21.2,11,0,1,79.2,1,6,0,0,0,2,604,602,72,65,116,349,0,2,332,270,0,27,29,5,1,29,0,2,9,2.0
Mykal Walker,57834,ED,FRESNO ST,12,16,2,86.7,0,1,169,1,0,75.8,71.2,92.8,60.1,68.8,78.4,7,15,0,0,18.0,6.7,6,0,0,96.1,13,3,0,333,1,255,889,490,1,1,486,2,1,399,242,392,64,41,68,6,15,25,0,106,48,8.2
K'Lavon Chaisson,57945,ED,LSU,10,5,1,83.3,1,1,211,0,0,57.4,76.3,40.1,80.1,77.0,70.0,3,16,0,0,23.0,14.0,6,1,3,88.2,5,4,0,12,0,76,555,520,0,1,519,0,0,35,258,221,22,23,32,6,6,23,0,31,39,6.2
Isaiah Johnson,82263,ED,FRESNO ST,8,9,1,100.0,0,0,169,1,0,60.4,50.7,86.3,56.6,44.4,65.9,0,7,0,0,47.0,9.1,2,0,0,158.3,3,2,0,3,0,11,370,366,0,18,284,64,0,4,181,178,1,11,11,1,3,9,1,55,35,18.3
