fumble_recovery_touchdowns,player_id,snap_counts_dl,snap_counts_coverage,snap_counts_offball,yards_per_reception,fumble_recoveries,snap_counts_dl_b_gap,hits,grades_run_defense,grades_defense_penalty,forced_fumbles,missed_tackles,franchise_id,assists,grades_pass_rush_defense,safeties,stops,yards,batted_passes,snap_counts_fs,hurries,snap_counts_dl_a_gap,snap_counts_box,snap_counts_run_defense,snap_counts_slot,tackles_for_loss,targets,snap_counts_dl_outside_t,missed_tackle_rate,penalties,player,pass_break_ups,interceptions,yards_after_catch,grades_defense,grades_tackle,touchdowns,total_pressures,position,grades_coverage_defense,qb_rating_against,sacks,snap_counts_dl_over_t,receptions,team_name,snap_counts_pass_rush,player_game_count,catch_rate,longest,tackles,declined_penalties,interception_touchdowns,snap_counts_corner,snap_counts_defense
1,38876,63,280,591,8.8,5,0,3,56.7,58.2,0,15,306,10,60.2,0,28,141,0,3,5,0,535,329,52,3,27,63,19.7,2,Chapelle Russell,3,0,87,67.5,51.5,1,10,LB,80.6,85.6,2,0,16,TEMPLE,45,12,59.3,28.0,51,0,0,1,654
0,42451,86,301,520,9.0,0,0,2,86.5,88.4,2,7,140,11,61.7,0,25,306,0,4,1,0,164,261,343,6,48,86,10.1,0,Isaiah Simmons,4,1,172,82.0,72.3,1,3,LB,80.7,85.9,0,0,34,CLEMSON,44,12,70.8,31.0,51,0,1,9,606
0,42516,82,282,611,7.9,0,0,4,59.5,10.8,4,13,266,8,69.1,0,26,220,0,3,6,0,379,328,221,4,46,82,18.8,3,Cam Brown,2,0,146,67.6,60.0,1,12,LB,75.1,80.0,2,0,28,PENN STATE,83,12,60.9,25.0,48,1,0,5,693
0,42632,39,273,628,9.8,0,0,6,64.6,0.0,0,11,306,13,64.1,0,32,166,1,1,6,0,595,326,32,3,24,39,14.5,5,Shaun Bradley,0,2,127,62.1,58.5,1,13,LB,64.4,69.1,1,0,17,TEMPLE,68,12,70.8,15.0,52,0,1,0,667
0,42659,10,437,811,8.6,0,0,0,75.3,85.1,1,10,339,17,61.5,0,42,214,0,3,6,0,731,332,71,5,33,10,10.6,0,Justin Strnad,2,0,118,77.1,69.8,0,8,LB,77.7,92.2,2,0,25,WAKE,52,12,75.8,30.0,67,0,0,6,821
0,42886,0,20,38,6.0,0,0,0,50.1,75.1,0,0,118,0,57.8,0,4,12,0,0,1,0,34,16,4,1,2,0,0.0,0,Chad Kelly,0,0,6,59.3,81.2,0,1,LB,66.2,91.7,0,0,2,BAYLOR,2,3,100.0,7.0,6,0,0,0,38
0,43089,25,341,733,8.6,2,0,7,73.1,6.8,2,14,211,22,81.4,0,52,154,1,1,20,0,712,319,16,6,25,25,11.9,3,Devin White,3,0,104,89.5,73.1,0,31,LB,91.5,87.8,4,0,18,LSU,98,12,72.0,23.0,82,0,0,3,758
0,43524,12,227,506,11.2,0,0,3,75.7,85.2,1,11,351,11,63.6,0,24,280,0,1,4,0,471,252,31,6,34,12,17.5,0,Cassh Maluia,3,1,152,66.6,52.1,1,7,LB,52.1,95.2,0,0,25,WYOMING,39,11,73.5,36.0,41,0,0,1,518
0,44198,50,320,738,12.2,0,0,4,67.7,60.5,1,6,289,28,67.6,0,30,305,0,3,6,0,700,390,31,4,30,50,5.9,1,T.J. Brunson,1,0,162,63.8,90.0,0,14,LB,53.9,109.0,4,0,25,S CAROLINA,78,12,83.3,23.0,68,0,0,3,788
1,45378,368,290,559,9.4,3,1,4,69.6,58.1,0,14,182,10,76.7,0,18,404,1,0,16,0,196,474,361,1,55,364,20.3,2,Emeke Egbule,3,2,301,71.3,55.6,1,22,LB,66.7,88.2,2,3,43,HOUSTON,163,12,78.2,46.0,45,1,0,1,927
0,49073,136,260,462,17.3,1,0,2,64.5,0.0,0,11,222,8,71.5,0,13,276,0,46,11,0,266,273,142,1,20,136,26.2,4,Khaleke Hudson,1,0,184,66.9,46.2,1,15,LB,70.5,135.4,2,0,16,MICHIGAN,65,12,80.0,78.0,23,0,0,8,598
0,49681,225,400,709,7.9,0,0,7,71.7,91.9,1,17,273,12,77.8,0,51,275,0,6,11,0,456,396,244,4,48,225,13.7,0,Markus Bailey,2,1,170,82.2,70.1,0,24,LB,83.4,78.0,6,0,35,PURDUE,138,12,72.9,33.0,95,0,1,3,934
0,49751,282,214,446,11.6,0,0,1,76.0,69.1,1,17,215,10,84.5,0,37,255,4,0,23,0,236,367,204,8,27,282,20.0,1,Antoine Brooks Jr.,3,1,158,83.1,51.3,2,28,LB,81.4,115.3,4,0,22,MARYLAND,147,12,81.5,40.0,58,0,0,5,728
0,49753,55,344,739,8.2,0,0,1,72.8,87.5,4,11,245,18,57.1,0,42,156,0,1,7,0,643,383,89,7,27,55,10.3,1,Cole Holcomb,3,0,133,75.8,73.2,1,10,LB,76.6,97.1,2,0,19,N CAROLINA,67,11,70.4,22.0,78,0,0,6,794
0,49840,19,290,679,6.1,0,1,5,82.6,26.1,1,12,349,19,82.1,0,50,104,0,2,9,0,626,346,44,9,21,18,11.9,4,Ryan Connelly,1,0,46,85.1,71.5,0,17,LB,71.9,87.3,3,0,17,WISCONSIN,62,12,81.0,24.0,70,0,0,6,698
0,50727,153,393,667,11.1,0,0,2,79.4,66.6,1,4,328,25,66.1,0,38,244,0,3,12,0,622,324,37,4,38,153,4.3,2,Cody Barton,6,1,111,81.8,90.1,0,17,LB,84.4,66.1,3,0,22,UTAH,103,12,57.9,33.0,63,0,0,3,820
0,50739,22,301,638,8.5,0,0,4,85.1,85.1,0,6,326,13,55.3,0,46,213,1,2,3,0,548,285,86,7,30,22,6.9,0,Cameron Smith,4,0,157,83.4,87.3,1,8,LB,80.2,107.4,1,0,25,USC,74,10,83.3,25.0,68,0,0,1,660
1,50810,76,350,747,10.9,1,0,1,75.1,90.2,0,6,102,17,61.2,0,30,492,0,0,3,0,418,430,328,6,52,76,6.8,0,Ulysees Gilbert,0,0,304,68.4,82.1,4,4,LB,60.2,131.7,0,0,45,AKRON,43,12,86.5,70.0,65,0,0,0,823
0,50851,243,316,497,10.8,0,0,2,83.4,67.8,0,4,315,15,62.1,0,32,172,0,0,4,0,443,325,53,4,20,243,4.7,1,Jordyn Brooks,1,1,88,78.7,89.2,0,9,LB,76.1,81.7,3,0,16,TEXAS TECH,99,12,80.0,30.0,66,1,0,1,740
0,50932,11,295,658,10.9,0,0,2,83.4,26.6,1,12,115,18,69.1,0,56,306,2,3,6,0,634,327,18,14,31,11,11.0,2,Deshaun Davis,0,0,308,75.9,70.5,2,10,LB,59.5,129.3,2,0,28,AUBURN,47,12,90.3,71.0,79,0,0,1,669
0,50954,5,431,838,11.2,1,0,0,76.3,86.3,3,16,300,17,72.4,1,39,336,0,1,8,0,705,354,130,3,48,5,15.7,0,Bobby Okereke,2,0,209,76.8,59.2,0,11,LB,70.0,83.3,3,0,30,STANFORD,58,12,62.5,28.0,69,0,0,2,843
0,50967,15,401,752,7.0,3,0,3,85.1,85.6,3,12,340,42,79.3,0,50,417,1,0,11,0,697,329,50,3,71,15,7.8,0,Ben Burr-Kirven,4,2,346,91.5,88.4,0,16,LB,92.0,79.4,2,0,60,WASHINGTON,37,12,84.5,27.0,100,0,0,5,767
0,51047,31,273,577,10.3,1,0,3,71.5,21.1,0,17,163,16,81.8,0,42,287,0,0,2,0,498,292,72,5,36,31,17.9,4,Vosean Joseph,3,0,229,70.9,54.7,3,9,LB,61.2,127.7,4,0,28,FLORIDA,43,12,77.8,75.0,62,0,0,7,608
0,51048,13,221,594,9.2,0,0,4,81.8,52.6,1,13,220,15,90.5,0,39,157,0,0,9,0,578,324,14,9,26,13,16.3,1,Shaquille Quarterman,2,1,133,80.3,67.2,0,20,LB,53.5,65.7,7,0,17,MIAMI FL,62,12,65.4,24.0,52,0,0,2,607
0,51055,228,125,245,14.0,0,0,3,76.0,88.5,1,7,180,10,68.2,0,32,210,0,2,9,0,194,258,24,2,21,226,10.3,0,Jahlani Tavai,2,0,147,73.2,76.1,1,15,LB,62.7,119.1,3,2,15,HAWAII,90,8,71.4,63.0,51,0,0,25,473
0,51276,65,380,652,7.5,1,0,2,75.0,87.7,0,10,258,10,68.8,0,43,188,0,2,5,0,535,273,107,6,32,65,12.7,2,Drue Tranquill,2,0,121,79.8,73.6,0,10,LB,81.0,91.1,3,0,25,NOTRE DAME,64,12,78.1,26.0,59,0,0,7,717
0,51503,75,159,394,11.1,1,0,0,70.8,49.9,0,4,111,17,62.2,0,25,156,0,0,4,0,361,259,33,3,16,75,5.3,1,Dre Greenlaw,0,2,105,65.0,88.6,1,6,LB,55.1,88.5,2,0,14,ARKANSAS,51,9,87.5,44.0,54,0,0,0,469
0,57941,75,72,140,8.5,0,0,2,68.9,84.9,0,3,211,5,68.2,0,9,51,0,0,5,0,136,116,4,3,7,75,10.3,0,Patrick Queen,0,0,32,70.2,68.8,0,7,LB,65.3,97.0,0,0,6,LSU,27,10,85.7,15.0,21,0,0,0,215
0,57942,46,354,681,8.1,0,0,1,66.7,10.0,0,12,211,18,56.1,0,26,179,0,0,13,0,633,297,47,5,30,46,14.3,3,Jacob Phillips,3,1,142,63.8,68.3,0,15,LB,66.1,74.2,1,0,22,LSU,76,11,73.3,21.0,54,0,1,0,727
1,81991,270,189,401,7.9,2,0,9,80.5,91.1,1,7,143,7,60.1,0,35,166,0,0,11,0,135,330,256,9,27,270,10.9,0,Davion Taylor,3,0,158,76.3,79.4,1,21,LB,75.8,104.6,1,0,21,COLORADO,152,12,77.8,65.0,50,0,0,10,671
0,12744,19,229,465,7.9,0,0,3,72.2,84.7,2,10,225,18,67.2,0,30,135,0,3,2,0,409,226,50,1,23,19,14.7,0,Kamal Martin,1,2,100,70.6,58.3,2,7,LB,64.0,80.9,2,0,17,MINNESOTA,29,8,73.9,13.0,40,0,0,1,484
0,25685,3,180,331,9.5,0,0,2,90.2,82.6,0,10,118,13,77.3,0,32,123,0,1,5,0,311,127,19,6,18,3,16.4,0,Clay Johnston,5,1,64,83.1,60.8,0,11,LB,65.7,67.6,4,0,13,BAYLOR,27,6,72.2,18.0,38,0,0,0,334
0,28081,48,260,516,11.4,2,0,2,88.8,52.2,0,5,260,5,70.1,0,44,125,0,1,10,0,492,248,23,14,16,48,8.1,1,Malik Harrison,3,0,66,84.3,72.3,1,15,LB,77.0,112.8,3,0,11,OHIO STATE,56,12,68.8,49.0,52,0,0,0,564
0,28251,45,313,609,8.9,0,0,5,69.1,3.4,1,9,264,18,75.5,0,30,160,1,5,19,0,560,252,40,9,26,45,11.5,3,Troy Dye,3,1,133,74.6,75.1,0,26,LB,76.1,69.4,2,0,18,OREGON,89,11,69.2,28.0,51,0,0,4,654
0,29623,7,450,849,11.2,0,0,5,91.4,34.5,1,11,351,16,88.2,0,48,369,2,6,11,0,694,356,149,8,52,7,10.3,2,Logan Wilson,5,4,176,91.0,76.6,2,17,LB,85.6,65.3,1,0,33,WYOMING,50,12,63.5,37.0,80,0,1,0,856
0,34788,254,275,499,8.9,0,0,8,84.9,14.2,0,14,108,24,85.4,0,37,268,5,4,9,0,268,329,224,8,38,254,14.7,4,Akeem Davis-Gaither,1,1,213,77.4,67.6,2,22,LB,64.7,102.6,5,0,30,APP STATE,149,12,78.9,29.0,57,0,0,3,753
0,34816,70,230,595,6.9,1,15,7,77.7,85.3,0,2,222,24,86.5,0,26,165,0,0,13,0,533,350,58,0,25,47,2.7,0,Jordan Glasgow,1,0,126,76.9,89.6,1,24,LB,57.4,107.5,4,8,24,MICHIGAN,85,12,96.0,21.0,48,0,0,4,665
1,35774,10,211,410,6.7,1,0,0,61.7,80.6,0,11,173,17,61.2,0,15,141,0,0,4,0,343,177,60,3,28,10,15.9,0,Tae Crowder,2,0,101,69.3,62.9,0,4,LB,75.8,85.6,0,0,21,GEORGIA,32,12,75.0,31.0,41,0,0,6,420
0,35997,11,225,439,15.6,0,0,0,88.7,85.4,0,2,140,8,77.2,0,23,109,0,121,4,0,243,213,70,4,15,11,4.0,0,Tanner Muse,3,4,83,90.4,84.4,0,6,LB,88.9,31.7,2,0,7,CLEMSON,12,12,46.7,50.0,40,0,0,5,450
0,38534,26,445,849,8.4,0,0,9,79.9,37.8,2,15,130,37,71.3,0,69,379,1,9,16,0,766,348,71,8,57,26,8.7,3,Evan Weaver,2,0,323,73.2,88.1,0,28,LB,59.2,94.4,3,0,45,CAL,82,12,78.9,69.0,120,0,0,2,875
0,38876,28,344,684,6.4,0,0,3,73.9,52.0,1,11,306,17,68.7,0,39,154,0,4,6,0,587,331,91,9,35,28,13.1,1,Chapelle Russell,1,0,167,67.9,67.7,0,10,LB,58.0,77.6,1,0,24,TEMPLE,37,12,68.6,27.0,56,0,0,2,712
0,42516,76,236,506,8.8,2,0,2,85.3,54.9,1,13,266,23,66.6,0,29,221,0,7,13,0,232,273,261,4,31,76,16.9,1,Cam Brown,2,0,166,77.0,64.5,0,17,LB,73.4,96.4,2,0,25,PENN STATE,73,12,80.6,48.0,41,0,0,6,582
0,42632,3,380,766,11.9,1,0,5,74.7,6.5,1,12,306,16,64.0,0,48,262,1,3,9,0,676,328,85,6,30,3,11.9,3,Shaun Bradley,2,0,135,69.2,74.0,1,15,LB,63.7,110.7,1,0,22,TEMPLE,61,12,73.3,37.0,73,0,0,1,769
0,42659,29,201,398,9.7,0,0,0,70.6,41.8,0,12,339,15,54.3,0,29,194,0,5,1,0,348,197,44,6,23,29,16.9,1,Justin Strnad,3,1,171,74.7,55.6,3,3,LB,80.5,123.3,2,0,20,WAKE,29,7,87.0,55.0,44,0,0,0,427
0,43524,43,375,732,8.6,0,0,4,72.5,86.3,0,11,351,14,70.8,0,30,267,1,3,12,0,685,326,44,6,38,43,15.3,0,Cassh Maluia,1,2,207,68.5,62.4,0,17,LB,57.2,74.0,1,0,31,WYOMING,74,12,81.6,23.0,47,0,0,0,775
0,44198,34,344,672,9.3,1,0,4,58.6,3.5,0,15,289,22,68.5,0,38,222,1,19,2,0,591,329,61,7,34,34,15.3,3,T.J. Brunson,3,1,156,64.0,59.6,1,6,LB,72.4,85.7,0,0,24,S CAROLINA,33,12,70.6,24.0,61,0,0,1,706
0,49073,182,316,616,8.7,0,0,5,67.5,23.6,0,9,222,28,67.2,0,22,340,1,49,9,0,351,395,200,1,44,182,9.4,5,Khaleke Hudson,1,0,221,64.2,81.6,2,17,LB,60.8,114.0,3,0,39,MICHIGAN,87,12,88.6,34.0,59,1,0,16,798
0,49681,12,103,151,7.6,0,0,2,53.1,83.4,0,4,273,2,90.3,0,10,76,0,4,2,0,120,43,27,1,10,12,20.0,0,Markus Bailey,1,0,61,74.8,51.8,1,5,LB,73.2,131.7,1,0,10,PURDUE,17,2,100.0,23.0,14,0,0,0,163
0,50851,12,274,695,12.2,2,0,8,91.5,87.7,1,12,315,23,75.6,0,60,122,0,7,31,0,678,316,9,17,14,12,9.9,0,Jordyn Brooks,0,0,93,90.5,77.6,0,44,LB,64.9,97.9,5,0,10,TEXAS TECH,117,11,71.4,32.0,86,0,0,1,707
0,51048,20,349,777,8.8,2,0,6,85.2,60.9,1,12,220,20,64.9,0,47,273,1,1,17,0,748,357,26,14,42,20,11.3,1,Shaquille Quarterman,2,0,280,77.1,70.4,2,25,LB,58.4,106.5,2,0,31,MIAMI FL,91,12,73.8,29.0,74,0,0,1,797
0,57941,19,286,568,7.1,1,0,4,65.9,53.0,0,9,211,15,66.7,0,29,128,0,6,7,0,528,244,31,7,25,19,12.3,2,Patrick Queen,2,1,95,73.6,69.4,1,12,LB,77.8,80.1,1,0,18,LSU,57,12,72.0,20.0,49,0,0,2,587
0,57942,24,270,559,12.1,0,0,2,83.4,84.5,1,2,211,12,51.3,0,31,182,0,1,5,0,489,270,65,5,24,24,2.6,1,Jacob Phillips,1,0,111,67.9,91.2,1,7,LB,49.3,99.7,0,0,15,LSU,43,12,62.5,30.0,64,0,0,3,583
0,58118,0,5,5,,0,0,0,,65.5,0,0,273,0,,0,0,0,0,0,0,0,5,0,0,0,1,0,,0,Jonah Williams,0,0,0,44.4,,0,0,LB,48.4,39.6,0,0,0,PURDUE,0,1,0.0,,0,0,0,0,5
0,81991,201,374,555,13.7,1,0,3,67.3,66.8,0,13,143,3,62.4,0,29,628,0,0,6,0,251,319,294,5,59,201,16.3,2,Davion Taylor,3,0,378,62.4,76.1,5,12,LB,58.8,139.3,3,0,46,COLORADO,63,12,78.0,79.0,64,0,0,10,756
