fumble_recovery_touchdowns,player_id,snap_counts_dl,snap_counts_coverage,snap_counts_offball,yards_per_reception,fumble_recoveries,snap_counts_dl_b_gap,hits,grades_run_defense,grades_defense_penalty,forced_fumbles,missed_tackles,franchise_id,assists,grades_pass_rush_defense,safeties,stops,yards,batted_passes,snap_counts_fs,hurries,snap_counts_dl_a_gap,snap_counts_box,snap_counts_run_defense,snap_counts_slot,tackles_for_loss,targets,snap_counts_dl_outside_t,missed_tackle_rate,penalties,player,pass_break_ups,interceptions,yards_after_catch,grades_defense,grades_tackle,touchdowns,total_pressures,position,grades_coverage_defense,qb_rating_against,sacks,snap_counts_dl_over_t,receptions,team_name,snap_counts_pass_rush,player_game_count,catch_rate,longest,tackles,declined_penalties,interception_touchdowns,snap_counts_corner,snap_counts_defense
0,38472,218,30,21,5.5,0,3,1,64.4,50.9,0,2,300,3,62.6,0,8,11,0,0,5,0,8,112,13,0,3,197,10.5,1,Casey Toohill,0,0,15,67.0,79.1,0,9,ED,73.1,72.9,3,18,2,STANFORD,97,12,66.7,10.0,14,0,0,0,239
0,39140,95,7,8,,0,1,2,74.5,0.0,0,0,173,6,64.7,0,7,0,0,0,5,0,7,39,1,2,0,90,0.0,2,D'Andre Walker,0,0,0,64.0,84.1,0,7,ED,52.1,0.0,0,4,0,GEORGIA,57,9,,,8,0,0,0,103
0,39256,600,6,0,,2,21,6,75.6,57.9,1,2,339,14,74.3,0,21,0,3,0,17,7,0,264,0,3,0,485,5.6,2,Duke Ejiofor,0,0,0,78.1,84.5,0,33,ED,69.9,0.0,10,87,0,WAKE,330,12,,,20,1,0,0,600
0,42741,313,1,2,,0,61,6,82.0,59.0,0,1,260,2,87.2,0,20,0,0,0,25,9,1,137,0,3,0,182,5.6,1,Nick Bosa,0,0,0,88.8,70.7,0,36,ED,60.0,0.0,5,61,0,OHIO STATE,177,12,,,15,1,0,0,315
0,42845,48,1,0,,0,0,0,81.0,79.3,0,0,103,0,84.1,0,7,0,0,0,7,0,0,16,0,0,0,47,0.0,0,Terrell Lewis,0,0,0,90.1,81.3,0,8,ED,61.1,0.0,1,1,0,ALABAMA,31,6,,,7,0,0,0,48
0,42905,294,1,0,,0,4,9,74.4,57.7,0,1,222,8,66.0,0,15,0,0,0,13,0,0,137,0,4,0,257,4.0,1,Rashan Gary,0,0,0,70.8,75.8,0,24,ED,57.4,0.0,2,33,0,MICHIGAN,156,12,,,16,0,0,0,294
0,42993,15,0,0,,0,0,0,60.0,0.0,0,0,258,0,61.1,0,0,0,0,0,0,0,0,2,0,0,0,9,,1,Khalid Kareem,0,0,0,50.0,,0,0,ED,,0.0,0,6,0,NOTRE DAME,13,3,,,0,0,0,0,15
0,43498,186,52,23,15.7,0,0,4,73.2,46.8,0,2,225,3,73.6,0,9,47,0,0,10,0,10,64,13,2,3,186,12.5,1,Carter Coughlin,0,0,30,69.3,41.8,0,16,ED,55.0,118.8,2,0,3,MINNESOTA,93,10,100.0,37.0,11,0,0,0,209
0,43507,181,24,10,16.0,0,1,1,65.8,86.2,1,2,136,0,60.9,0,6,16,2,1,6,0,4,79,5,0,1,179,20.0,0,Alex Highsmith,1,0,20,68.0,62.0,0,8,ED,72.6,118.8,1,1,1,CHARLOTTE,88,10,100.0,16.0,8,0,0,0,191
0,43982,42,6,0,,0,16,1,70.9,76.8,0,2,328,0,66.6,0,3,0,0,0,3,0,0,7,0,0,0,19,66.7,0,Bradlee Anae,0,0,0,67.5,38.6,0,6,ED,55.5,0.0,2,7,0,UTAH,29,6,,,1,0,0,0,42
0,44152,22,0,0,,0,0,0,55.7,75.8,0,1,258,0,63.9,0,0,0,0,0,1,0,0,10,0,0,0,21,100.0,0,Julian Okwara,0,0,0,60.2,23.8,0,1,ED,,0.0,0,1,0,NOTRE DAME,12,3,,,0,0,0,0,22
0,44383,138,0,1,,0,51,0,58.9,81.1,0,1,163,0,63.6,0,4,0,0,0,4,8,0,73,0,1,0,69,25.0,0,Jachai Polite,0,0,0,62.2,51.7,0,5,ED,,0.0,1,10,0,FLORIDA,66,10,,,3,0,0,0,139
0,44522,275,48,56,10.0,0,2,4,61.7,32.1,0,3,167,3,69.0,0,14,10,0,1,12,0,41,128,13,1,4,257,20.0,2,Brian Burns,0,0,1,67.8,68.2,0,26,ED,69.8,39.6,10,16,1,FLORIDA ST,155,11,25.0,10.0,9,0,0,0,331
0,44550,273,26,50,14.5,0,2,0,66.8,87.0,0,4,289,5,56.3,0,11,58,0,0,8,0,28,161,21,2,5,256,14.8,0,D.J. Wonnum,0,0,22,62.8,68.9,0,10,ED,58.4,115.0,2,15,4,S CAROLINA,136,12,80.0,30.0,18,0,0,1,323
1,44615,329,15,18,7.0,2,1,4,69.1,86.3,2,3,220,6,71.3,0,15,7,0,0,17,0,16,151,2,3,1,301,15.0,0,Joe Jackson,0,0,1,71.8,71.1,0,29,ED,55.5,95.8,8,27,1,MIAMI FL,181,12,100.0,7.0,11,0,0,0,347
1,45378,271,106,74,9.5,1,0,5,60.2,88.2,0,3,182,2,53.0,0,4,19,0,0,3,0,48,119,26,0,5,271,17.6,0,Emeke Egbule,1,0,1,60.1,53.6,0,8,ED,65.1,51.3,0,0,2,HOUSTON,120,11,40.0,10.0,12,0,0,0,345
0,48362,617,11,13,7.5,2,1,7,67.9,31.5,5,8,208,5,78.8,0,20,15,0,0,26,0,4,269,9,0,3,581,27.6,4,Jaylon Ferguson,1,0,0,72.3,54.3,1,48,ED,47.8,118.1,15,35,2,LA TECH,350,12,66.7,11.0,16,1,0,0,630
0,48386,232,0,1,,0,46,3,79.3,83.2,1,0,103,3,64.7,0,10,0,0,0,8,1,1,104,0,1,0,136,0.0,0,Da'Shawn Hand,0,0,0,76.5,81.5,0,13,ED,63.4,0.0,2,49,0,ALABAMA,129,12,,,10,0,0,0,233
0,48400,367,3,1,10.0,2,65,4,75.3,85.3,1,3,260,4,69.0,0,18,10,1,0,20,12,0,156,0,6,2,226,12.0,0,Jalyn Holmes,0,0,2,75.9,78.0,0,28,ED,63.0,64.6,4,64,1,OHIO STATE,209,12,50.0,10.0,18,0,0,0,368
0,48404,469,12,5,8.0,1,6,8,63.8,21.1,0,5,248,8,63.7,0,12,16,0,0,12,0,5,178,0,2,2,449,23.8,4,Kentavius Street,0,0,17,63.7,41.1,0,25,ED,71.0,100.0,5,14,2,NC STATE,284,12,100.0,17.0,8,0,0,0,474
0,48405,578,4,0,25.0,0,0,10,74.0,71.5,2,3,192,6,77.4,0,18,25,1,0,32,0,0,260,0,2,1,430,11.5,1,Anthony Nelson,0,0,11,80.0,80.2,1,48,ED,65.7,158.3,6,148,1,IOWA,314,12,100.0,25.0,17,0,0,0,578
0,48407,314,18,9,,0,2,0,66.1,60.9,0,1,210,2,56.1,0,10,0,2,0,6,0,3,143,3,5,1,299,7.1,1,Jonathan Greenard,0,1,0,61.4,75.1,0,7,ED,61.5,0.0,1,13,0,LOUISVILLE,162,11,0.0,,11,0,0,3,323
0,48426,280,21,7,9.5,0,13,1,72.7,56.7,0,4,264,5,64.7,0,16,19,1,0,10,0,7,116,0,3,2,234,11.8,1,Jalen Jelks,0,1,20,70.8,65.9,0,13,ED,62.8,66.7,2,33,2,OREGON,150,8,100.0,12.0,25,0,0,0,287
0,48455,137,2,0,,0,1,1,59.7,82.2,0,1,248,4,60.3,0,3,0,1,0,4,0,0,56,0,1,0,131,10.0,0,James Smith-Williams,0,0,0,61.3,69.8,0,7,ED,60.4,0.0,2,5,0,NC STATE,79,8,,,5,0,0,0,137
0,48457,479,2,0,0.5,0,2,11,79.7,87.3,0,3,260,6,71.0,0,27,1,1,0,23,0,0,206,0,5,2,442,8.1,0,Sam Hubbard,1,0,9,81.3,74.9,0,38,ED,68.1,79.2,4,35,2,OHIO STATE,271,12,100.0,5.0,28,0,0,0,479
0,48475,534,2,0,,0,8,7,73.8,70.3,3,1,260,4,87.3,0,21,0,1,0,32,0,0,243,0,3,0,479,5.0,1,Tyquan Lewis,0,0,0,84.9,79.7,0,48,ED,62.3,0.0,9,47,0,OHIO STATE,289,12,,,15,0,0,0,534
0,48496,510,11,5,72.0,1,0,2,53.1,86.8,1,4,242,6,60.6,0,12,72,1,0,7,0,1,281,2,2,2,365,18.2,0,Noah Brown,0,0,74,57.0,59.4,1,11,ED,58.2,135.4,2,145,1,NEW MEX ST,223,12,50.0,72.0,12,0,0,1,515
0,48498,630,55,18,9.0,1,5,3,56.5,88.4,0,5,264,7,54.2,0,24,9,1,0,13,0,12,291,5,6,1,537,10.0,0,Justin Hollins,0,0,10,59.4,68.4,0,19,ED,67.2,104.2,3,88,1,OREGON,302,12,100.0,9.0,38,0,0,0,648
0,48523,275,0,2,,0,6,7,78.2,56.9,1,1,222,7,75.4,0,16,0,0,0,14,6,2,117,0,2,0,237,5.3,1,Chase Winovich,0,0,0,79.6,78.4,0,27,ED,,0.0,6,26,0,MICHIGAN,160,12,,,11,0,0,0,277
0,48526,604,40,19,6.3,1,9,9,77.8,44.8,2,14,248,8,77.3,0,36,19,1,0,32,0,14,241,3,14,3,557,25.5,3,Bradley Chubb,1,0,21,83.4,47.2,0,49,ED,82.5,93.1,8,38,3,NC STATE,342,12,100.0,15.0,33,1,0,1,623
0,48538,489,26,20,9.0,2,0,5,69.3,87.3,3,7,263,6,86.1,0,25,9,3,2,21,0,13,254,5,3,2,485,18.9,0,Oshane Ximines,1,0,12,82.9,58.1,0,34,ED,72.1,62.5,8,4,1,DOMINION,229,12,50.0,9.0,24,0,0,0,509
0,48547,180,0,0,,0,0,1,53.7,82.0,0,0,245,2,54.3,0,2,0,0,0,2,0,0,111,0,0,0,121,0.0,0,Jason Strowbridge,0,0,0,53.9,78.8,0,4,ED,,0.0,1,59,0,N CAROLINA,69,8,,,5,0,0,0,180
0,48553,66,1,2,,0,4,0,63.5,80.4,0,0,328,0,63.4,0,3,0,0,0,2,1,0,35,1,2,0,55,0.0,0,Kylie Fitts,0,0,0,65.4,74.8,0,3,ED,60.0,0.0,1,6,0,UTAH,32,2,,,2,0,0,0,68
0,48565,571,12,13,,1,7,4,69.1,17.0,1,7,220,4,59.0,0,18,0,3,0,23,0,7,258,5,4,0,468,21.9,5,Chad Thomas,0,0,0,61.8,59.1,0,30,ED,60.3,0.0,3,96,0,MIAMI FL,314,11,,,21,1,0,0,584
0,48606,707,11,2,,2,17,6,65.4,88.7,1,5,319,6,64.7,0,27,0,1,0,24,0,2,353,0,5,0,497,12.8,0,Ade Aruna,0,0,0,69.1,67.1,0,35,ED,74.9,0.0,5,193,0,TULANE,345,12,,,28,0,0,0,709
0,48741,573,1,0,,1,107,4,70.4,71.9,1,4,115,5,56.0,0,23,0,4,0,10,3,0,232,0,2,0,355,11.8,1,Marlon Davidson,0,0,0,65.6,62.6,0,17,ED,68.7,0.0,3,108,0,AUBURN,340,12,,,25,0,0,0,573
0,49605,411,3,55,,2,70,4,77.8,0.0,0,1,121,8,63.6,0,23,0,5,0,8,9,54,181,1,4,1,239,3.3,6,Zach Allen,0,0,0,68.8,78.7,0,17,ED,66.9,39.6,5,93,0,BOSTON COL,282,12,0.0,,21,1,0,0,466
0,50078,86,8,12,36.0,0,0,5,77.1,16.6,0,0,103,2,64.0,0,7,36,0,0,3,0,10,35,1,0,1,86,0.0,1,Christian Miller,0,0,25,70.6,82.2,0,10,ED,65.1,118.8,2,0,1,ALABAMA,55,10,100.0,36.0,6,1,0,0,98
0,50084,706,85,44,4.4,1,1,9,75.8,66.2,2,8,326,11,62.1,0,28,31,4,0,23,0,39,319,5,5,9,704,15.1,2,Uchenna Nwosu,1,0,27,73.3,67.4,0,35,ED,79.6,81.0,3,1,7,USC,346,12,77.8,12.0,34,0,0,0,750
0,50089,448,81,56,6.4,0,4,5,66.7,71.3,0,8,300,6,60.9,0,22,45,2,0,14,0,10,223,45,4,9,417,18.2,2,Peter Kalambayi,0,0,35,65.7,60.4,0,23,ED,65.6,87.5,4,27,7,STANFORD,200,12,77.8,17.0,30,0,0,1,504
0,50120,592,13,11,1.0,0,13,6,69.8,88.7,1,3,167,10,57.3,0,21,1,1,0,11,0,10,222,1,3,1,496,8.8,0,Josh Sweat,0,0,9,65.5,76.4,0,25,ED,66.4,79.2,8,83,1,FLORIDA ST,368,11,100.0,1.0,21,0,0,0,603
1,50126,408,63,57,5.8,2,0,3,69.9,89.0,0,6,173,6,58.7,0,19,29,0,1,11,0,45,225,11,1,7,394,15.4,0,Lorenzo Carter,0,0,28,67.9,66.0,1,18,ED,68.5,118.5,4,14,5,GEORGIA,177,12,71.4,11.0,27,0,0,0,465
0,50152,250,5,4,,0,36,1,56.5,53.5,0,2,306,3,60.6,0,10,0,0,0,7,33,4,115,0,0,1,166,13.3,1,Jacob Martin,1,0,0,59.7,67.2,0,11,ED,69.8,39.6,3,15,0,TEMPLE,134,11,0.0,,10,0,0,0,254
0,50201,528,31,27,5.0,1,0,12,71.7,40.0,2,5,211,9,87.7,0,23,15,2,0,28,0,11,261,16,2,4,526,14.7,3,Arden Key,0,0,12,81.5,73.0,0,50,ED,67.6,80.2,10,2,3,LSU,263,10,75.0,7.0,20,1,0,0,555
0,50203,356,184,300,11.1,0,1,11,61.6,71.3,2,7,333,10,69.0,0,18,199,2,5,9,0,239,305,56,2,23,355,12.5,1,Oren Burks,4,1,128,62.6,65.8,1,23,ED,55.2,99.1,3,0,18,VANDERBILT,167,12,78.3,25.0,39,0,0,0,656
0,50213,39,67,136,5.6,1,0,3,76.0,0.0,1,3,103,5,84.6,0,13,39,1,0,5,0,124,66,12,0,12,39,10.7,2,Rashaan Evans,1,0,26,83.0,75.1,0,12,ED,76.4,64.2,4,0,7,ALABAMA,42,11,58.3,7.0,20,0,0,0,175
0,50235,456,126,159,10.8,0,0,4,60.4,92.0,4,3,202,5,77.3,0,23,108,0,0,10,0,44,320,114,3,11,456,7.7,0,Josh Hines-Allen,0,0,94,68.5,75.5,0,21,ED,62.3,107.6,7,0,10,KENTUCKY,169,12,90.9,24.0,31,0,0,1,615
0,50291,622,46,8,12.6,1,0,11,76.0,62.4,0,4,331,12,72.1,0,28,63,1,0,19,0,7,288,0,3,8,621,6.8,2,Marcus Davenport,1,0,40,74.1,83.6,0,37,ED,56.5,87.0,7,1,5,UTSA,296,12,62.5,16.0,43,0,0,0,630
0,50293,564,32,7,15.5,0,14,7,79.1,40.6,0,10,140,9,72.2,0,26,31,7,0,25,0,4,239,1,8,2,449,19.6,3,Christian Wilkins,0,0,32,76.0,64.6,0,35,ED,61.6,118.8,3,101,2,CLEMSON,300,12,100.0,29.0,32,0,0,1,571
0,51221,362,262,353,6.5,0,0,2,72.9,32.9,1,4,346,4,56.4,0,31,207,0,0,11,0,96,273,254,7,42,362,7.1,3,Joel Iyiegbuniwe,1,0,168,63.7,82.0,1,16,ED,63.3,94.0,3,0,32,W KENTUCKY,180,12,76.2,21.0,48,0,0,2,715
0,12666,638,66,92,6.2,0,0,12,81.2,77.6,0,7,128,13,81.9,0,40,99,0,1,27,0,81,390,10,8,18,626,8.9,1,Sione Takitaki,1,0,70,83.3,76.8,1,45,ED,60.4,108.1,6,12,16,BYU,274,13,88.9,12.0,59,0,0,0,730
0,12744,333,156,288,7.4,2,18,8,64.0,47.4,1,4,225,9,66.5,0,19,103,0,2,9,0,144,315,140,2,19,306,9.8,2,Kamal Martin,1,1,73,67.9,64.5,1,19,ED,71.2,81.7,2,9,14,MINNESOTA,150,12,73.7,25.0,28,0,0,1,621
0,18413,628,2,3,0.0,1,13,5,73.1,59.5,0,1,210,11,68.9,0,25,0,3,0,25,0,3,297,0,6,1,522,2.1,2,Trevon Young,1,0,2,76.5,86.9,0,35,ED,71.5,79.2,5,93,1,LOUISVILLE,332,12,100.0,0.0,35,1,0,0,631
0,21702,509,51,16,7.0,2,0,8,69.4,55.8,0,8,278,18,76.5,0,29,35,1,0,19,0,9,246,7,3,6,509,12.9,2,Kemoko Turay,0,0,30,74.0,76.2,0,31,ED,66.0,91.0,4,0,5,RUTGERS,228,12,83.3,15.0,36,1,0,0,525
0,25449,402,35,16,6.0,0,0,10,87.6,46.6,2,1,103,11,75.6,0,24,24,0,0,24,0,11,205,5,3,5,400,2.7,2,Anfernee Jennings,0,0,26,84.0,83.1,0,35,ED,69.5,86.7,1,2,4,ALABAMA,178,10,80.0,11.0,25,0,0,0,418
0,25955,601,37,18,10.0,0,8,11,86.5,60.1,2,2,140,9,74.3,0,32,50,0,0,23,0,12,273,4,9,6,498,4.2,3,Clelin Ferrell,1,0,42,82.9,85.4,0,41,ED,67.9,101.4,7,95,5,CLEMSON,309,12,83.3,30.0,37,0,0,1,619
1,26316,563,2,1,,2,10,12,86.0,19.3,4,7,160,12,90.4,0,34,0,2,0,34,0,0,264,0,10,0,526,12.7,5,Maxx Crosby,0,0,0,90.5,68.6,0,56,ED,67.5,0.0,10,27,0,E MICHIGAN,298,12,,,36,0,0,0,564
0,26449,393,2,0,,1,0,9,71.4,26.8,0,6,163,6,64.6,0,17,0,0,0,14,0,0,205,0,3,0,383,21.4,4,Jabari Zuniga,0,0,0,66.4,49.8,0,28,ED,56.4,0.0,5,10,0,FLORIDA,186,10,,,16,0,0,0,393
0,26554,637,7,3,5.0,0,2,9,71.9,89.5,2,8,305,8,68.7,0,27,10,1,0,24,0,1,256,1,7,4,565,20.5,0,Ben Banogu,0,0,8,72.6,62.2,0,42,ED,57.3,56.3,9,70,2,TCU,377,12,50.0,12.0,23,0,0,0,640
0,27271,423,8,7,,1,7,8,70.4,16.2,0,1,227,7,77.6,0,25,0,0,0,21,0,6,203,0,2,0,375,3.4,4,Montez Sweat,0,0,0,75.3,81.5,0,41,ED,72.3,0.0,12,41,0,MISS STATE,219,12,,,21,0,0,0,430
2,27832,704,2,3,,3,0,12,90.9,90.9,2,7,254,11,91.7,0,47,0,3,0,56,0,3,303,0,16,0,692,12.7,1,Sutton Smith,0,0,0,93.5,75.4,0,84,ED,77.7,0.0,16,12,0,N ILLINOIS,402,12,,,37,0,0,0,707
0,28307,438,20,2,6.3,1,2,9,73.5,67.2,0,8,266,6,83.9,1,19,19,0,0,35,0,0,158,1,5,3,421,25.0,1,Shareef Miller,0,0,16,82.2,60.8,0,49,ED,64.2,93.1,5,15,3,PENN STATE,262,11,100.0,12.0,18,0,0,0,440
0,29695,484,28,12,7.0,0,2,3,73.1,87.6,1,10,262,6,60.6,0,24,7,0,0,13,0,8,211,4,6,2,441,20.0,0,Jordan Brailford,0,1,1,72.3,55.9,0,21,ED,75.3,18.8,5,41,1,OKLA STATE,257,12,50.0,7.0,34,0,0,0,496
0,30267,285,40,40,5.0,0,0,9,76.6,89.0,0,4,349,3,79.8,0,23,20,0,1,14,0,15,135,23,4,6,285,13.8,0,Andrew Van Ginkel,0,0,29,83.8,70.5,0,29,ED,76.9,71.5,6,0,4,WISCONSIN,150,12,66.7,12.0,22,0,0,0,325
0,34788,91,118,239,11.1,0,0,1,65.3,84.3,1,2,108,2,59.1,0,6,156,1,4,5,0,123,159,108,0,15,91,7.4,0,Akeem Davis-Gaither,0,0,81,62.1,77.8,1,6,ED,59.2,132.2,0,0,14,APP STATE,53,11,93.3,25.0,23,0,0,3,330
0,35241,83,5,6,,0,0,1,59.5,81.1,0,1,320,0,76.6,0,5,0,0,0,8,0,6,48,0,1,2,80,16.7,0,Trevis Gipson,1,0,0,70.9,37.6,0,9,ED,65.1,39.6,0,3,0,TULSA,36,10,0.0,,5,0,0,0,89
0,35413,73,71,121,10.3,0,0,3,85.0,21.8,0,1,225,4,60.6,0,12,82,0,3,4,0,105,59,12,3,9,73,5.6,1,Blake Cashman,1,0,57,73.2,81.5,0,9,ED,68.6,104.6,2,0,8,MINNESOTA,64,12,88.9,20.0,13,0,0,0,194
0,35624,555,4,2,15.0,1,5,10,80.1,40.7,0,5,223,16,71.9,0,40,15,1,0,16,0,2,268,0,7,2,536,7.8,3,Kenny Willekes,0,0,6,77.9,76.6,0,32,ED,61.8,75.0,6,14,1,MICH STATE,285,12,50.0,15.0,43,0,0,0,557
0,36001,483,2,0,11.0,1,2,1,55.0,69.6,2,8,307,6,78.6,0,12,11,4,0,11,0,0,279,0,2,1,443,25.0,1,Darrell Taylor,0,0,6,64.4,49.3,0,16,ED,45.7,112.5,4,38,1,TENNESSEE,202,10,100.0,11.0,18,0,0,0,483
0,36248,565,40,19,4.6,0,3,3,84.4,17.3,2,3,140,6,64.7,0,36,23,2,0,19,0,11,250,5,8,5,480,6.8,5,Austin Bryant,0,1,17,76.2,77.8,0,31,ED,76.4,46.3,9,82,5,CLEMSON,294,12,100.0,21.0,35,1,0,2,584
0,38402,117,14,12,,0,0,2,84.6,85.0,2,1,349,0,69.1,0,8,0,0,0,3,0,2,47,10,1,0,117,12.5,0,Tyler Johnson,0,0,0,79.7,60.7,0,6,ED,65.0,0.0,1,0,0,WISCONSIN,68,12,,,7,0,0,0,129
0,39140,181,31,27,10.0,0,0,2,80.1,13.3,1,2,173,6,78.1,0,17,10,1,0,9,0,22,99,3,5,3,175,8.0,2,D'Andre Walker,0,0,6,80.2,75.2,0,15,ED,69.0,43.8,4,6,1,GEORGIA,78,12,33.3,10.0,17,0,0,0,208
0,39256,587,6,1,35.0,0,70,6,72.5,71.7,2,5,339,3,80.6,0,28,35,1,0,26,5,0,265,0,9,1,405,13.9,1,Duke Ejiofor,0,0,20,79.6,63.5,0,39,ED,61.5,118.8,7,107,1,WAKE,317,11,100.0,35.0,28,1,0,0,588
0,42741,425,3,1,3.0,0,15,8,91.2,46.7,1,3,260,9,92.7,0,19,3,2,0,36,1,1,168,0,7,1,362,11.5,2,Nick Bosa,0,0,0,93.7,75.1,1,50,ED,58.0,118.8,6,47,1,OHIO STATE,255,12,100.0,3.0,14,0,0,0,426
0,42845,55,2,2,,0,0,1,79.6,80.4,0,0,103,0,63.8,0,6,0,0,0,2,0,2,22,0,1,0,55,0.0,0,Terrell Lewis,0,0,0,74.4,80.1,0,3,ED,58.7,0.0,0,0,0,ALABAMA,33,2,,,7,0,0,0,57
0,42905,610,0,1,,0,24,9,76.1,30.6,0,4,222,17,73.6,0,22,0,0,0,32,0,0,284,0,3,0,507,9.5,4,Rashan Gary,0,0,0,76.9,77.7,0,47,ED,66.1,0.0,6,79,0,MICHIGAN,327,12,,,21,0,0,0,611
0,42993,281,0,0,,1,6,3,77.0,55.2,0,1,258,3,73.0,0,12,0,1,0,8,0,0,147,0,3,0,186,5.9,1,Khalid Kareem,0,0,0,77.5,70.7,0,14,ED,,0.0,3,89,0,NOTRE DAME,134,12,,,13,1,0,0,281
0,43498,567,25,14,9.3,0,0,7,50.1,75.3,1,3,225,5,68.6,0,18,37,0,0,7,0,11,309,2,3,5,567,10.0,1,Carter Coughlin,0,0,19,60.9,74.5,0,20,ED,70.6,97.5,6,0,4,MINNESOTA,247,12,80.0,19.0,22,1,0,0,581
0,43507,243,32,1,10.7,0,0,4,77.9,87.5,0,5,136,2,71.2,0,21,64,0,0,11,0,0,123,1,3,7,243,14.3,0,Alex Highsmith,0,0,25,73.6,67.2,0,16,ED,51.7,104.8,1,0,6,CHARLOTTE,89,11,85.7,21.0,28,0,0,0,244
1,43751,316,88,67,8.9,1,0,5,64.4,88.5,1,3,120,8,75.3,0,14,62,0,0,12,0,49,151,17,1,10,316,12.5,0,Curtis Weaver,1,1,47,68.5,69.1,1,25,ED,56.1,80.0,8,0,7,BOISE ST,144,12,70.0,13.0,13,0,0,0,383
0,43982,706,17,2,41.0,2,66,9,63.5,88.4,3,8,328,5,76.9,0,27,82,1,0,22,0,2,300,0,3,2,524,22.2,0,Bradlee Anae,0,0,60,72.8,48.0,1,39,ED,59.8,158.3,8,116,2,UTAH,391,12,100.0,76.0,23,0,0,0,708
0,44152,316,9,1,-4.0,0,0,2,65.2,61.9,1,2,258,2,68.1,0,10,-4,1,0,20,0,1,101,0,2,2,312,12.5,1,Julian Okwara,0,1,0,70.2,61.7,0,24,ED,76.8,16.7,2,4,1,NOTRE DAME,207,11,50.0,-4.0,12,0,0,0,317
0,44383,252,2,2,,0,1,3,72.8,54.8,1,4,163,4,69.9,0,12,0,0,0,10,0,2,127,0,4,0,244,18.2,1,Jachai Polite,0,0,0,73.5,55.0,0,15,ED,62.2,0.0,2,7,0,FLORIDA,125,7,,,14,1,0,0,254
0,44522,590,86,81,8.7,1,0,5,64.3,60.3,3,7,167,10,73.7,0,18,61,3,1,17,0,56,280,22,7,7,579,15.9,2,Brian Burns,0,0,40,69.5,67.3,0,28,ED,62.3,103.0,6,11,7,FLORIDA ST,305,12,100.0,15.0,27,0,0,1,671
0,44550,622,58,60,5.0,0,11,4,74.2,89.8,0,2,289,7,65.6,0,33,15,4,0,13,0,32,308,20,6,5,534,4.3,0,D.J. Wonnum,0,0,2,74.7,83.6,0,23,ED,73.9,64.6,6,77,3,S CAROLINA,316,12,60.0,7.0,37,0,0,8,682
0,44615,499,21,29,1.0,0,8,5,70.9,72.2,1,4,220,3,73.9,0,25,1,0,0,29,0,20,216,8,3,2,456,12.9,2,Joe Jackson,0,0,3,75.4,65.5,0,41,ED,67.6,56.3,7,35,1,MIAMI FL,291,11,50.0,1.0,24,0,0,0,528
1,44980,393,57,73,5.5,2,0,10,73.7,69.3,1,4,349,5,76.0,0,28,44,1,0,19,0,19,192,54,5,9,393,8.7,2,Leon Jacobs,1,1,35,83.1,78.8,1,33,ED,90.1,84.5,4,0,8,WISCONSIN,217,12,88.9,26.0,37,1,0,0,466
0,45378,504,232,313,6.8,1,0,2,61.6,77.3,0,12,182,19,54.8,0,15,163,0,0,12,0,141,379,168,3,33,494,17.6,1,Emeke Egbule,1,0,128,63.9,61.0,0,15,ED,71.1,83.3,1,10,24,HOUSTON,206,11,72.7,24.0,37,0,0,4,817
0,48362,488,4,8,2.0,0,2,9,70.3,34.8,0,7,208,8,72.4,0,16,2,0,0,23,0,8,232,0,2,1,442,20.6,3,Jaylon Ferguson,0,0,4,72.3,52.5,0,38,ED,67.9,79.2,6,44,1,LA TECH,260,11,100.0,2.0,19,1,0,0,496
0,48400,425,6,4,3.0,0,112,3,75.3,66.2,0,3,260,2,65.8,0,16,6,2,0,22,7,2,163,2,2,2,259,12.0,1,Jalyn Holmes,0,0,18,74.0,68.0,0,26,ED,69.8,79.2,1,47,2,OHIO STATE,260,12,100.0,14.0,20,0,0,0,429
0,48404,518,17,3,3.0,2,13,6,76.3,71.3,2,4,248,6,63.6,0,17,3,1,0,7,3,2,229,0,4,1,476,12.1,1,Kentavius Street,0,0,6,73.0,69.4,0,16,ED,65.5,79.2,3,26,1,NC STATE,275,12,100.0,3.0,23,0,0,0,521
0,48405,586,11,1,,0,2,11,71.8,70.9,1,7,192,7,90.2,0,19,0,2,0,36,0,0,236,0,1,0,455,21.9,1,Anthony Nelson,0,0,0,86.2,56.9,0,55,ED,61.1,0.0,8,129,0,IOWA,340,12,,,18,0,0,0,587
0,48407,466,26,28,4.0,0,87,2,80.1,73.8,1,3,210,6,67.4,0,29,4,0,0,18,1,21,231,6,10,3,350,8.1,1,Jonathan Greenard,1,0,9,76.1,71.5,0,27,ED,62.9,42.4,7,28,1,LOUISVILLE,237,12,33.3,4.0,28,0,0,1,494
0,48426,639,0,1,,0,211,11,76.4,71.5,1,7,264,9,77.7,0,38,0,7,0,32,13,1,258,0,9,0,128,12.7,1,Jalen Jelks,0,0,0,81.4,63.8,0,50,ED,69.8,0.0,7,287,0,OREGON,382,12,,,39,0,0,0,640
0,48455,126,4,0,,1,2,1,64.0,81.9,0,1,248,3,63.3,0,5,0,1,0,3,0,0,60,0,1,0,119,11.1,0,James Smith-Williams,0,0,0,67.3,66.8,0,5,ED,64.3,0.0,1,5,0,NC STATE,62,11,,,5,0,0,0,126
